,btc_row_id,btc_id,btc_dt,btc_low,btc_high,btc_open,btc_close,btc_volume,btc_macd,btc_macd_single,btc_rsi,btc_bollinger_bands_sma,btc_bollinger_bands_lower_band,btc_bollinger_bands_upper_band,btc_obv,btc_ichimoku_chikou_span,btc_ichimoku_kijun_sen,btc_ichimoku_tenkan_sen,btc_ichimoku_senkou_span_a,btc_ichimoku_senkou_span_b,btc_stoch_oscillator,btc_stoch_signal,btc_stoch_percent_j,btc_aroon_up,btc_aroon_down,btc_aroon_oscillator,btc_sma5,btc_sma10,btc_sma30,btc_ema5,btc_ema10,btc_ema30,target
805,805,BTC_USDT,2023-01-14,18830.0,21200.0,19928.53,20961.15,8279108.0,659.43854,234.23552,89.55583,17348.934,15004.552,19693.314,-978245440.0,21800.44,18773.46,18942.45,17253.828,18489.0,80.793755,94.7312,122.606094,100.0,40.0,60.0,19021.81,18014.105,17152.596,19368.295,18480.064,17540.795,20868.19
806,806,BTC_USDT,2023-01-15,20568.11,21025.0,20938.9,20868.19,3923696.5,817.6848,350.92538,87.642815,17546.37,14757.043,20335.695,-982169090.0,21631.84,18773.46,19051.605,17253.828,18489.0,91.14212,95.39971,103.9149,96.0,36.0,60.0,19707.443,18418.076,17293.695,19868.26,18914.27,17755.467,21179.4
807,807,BTC_USDT,2023-01-16,20642.34,21437.56,20870.23,21179.4,6127032.5,957.1746,472.17523,88.52643,17770.014,14595.271,20944.756,-976042050.0,21859.91,18892.24,19176.102,17253.828,18489.0,94.75817,94.14361,92.914474,100.0,32.0,68.0,20355.396,18840.543,17440.428,20305.307,19326.111,17976.365,21133.49
808,808,BTC_USDT,2023-01-17,20863.13,21555.0,21179.37,21133.49,3940334.0,1051.8911,588.1184,87.53206,17996.713,14552.59,21440.838,-979982400.0,21784.02,18950.96,19331.92,17253.828,18489.0,94.17061,92.968506,90.56431,100.0,28.0,72.0,20812.43,19259.45,17586.668,20581.367,19654.725,18180.05,20686.66
809,809,BTC_USDT,2023-01-18,20427.01,21628.0,21134.13,20686.66,6624806.5,1078.4673,686.1882,78.3122,18199.145,14624.784,21773.504,-986607230.0,21775.69,18987.46,19382.926,17125.572,18489.0,92.03718,88.99941,82.92388,100.0,24.0,76.0,20965.777,19615.11,17728.113,20616.465,19842.35,18341.768,21069.59
810,810,BTC_USDT,2023-01-19,20665.92,21182.7,20677.21,21069.59,4288449.5,1117.546,772.4597,80.23372,18421.994,14717.693,22126.295,-982318780.0,22198.93,18987.46,19473.281,17069.332,18489.0,89.66161,87.01692,81.72755,96.0,20.0,76.0,20987.467,20004.639,17867.082,20767.506,20065.484,18517.756,22670.95
811,811,BTC_USDT,2023-01-20,20869.55,22734.05,21068.56,22670.95,4961058.5,1263.1714,870.60205,85.87122,18728.506,14697.511,22759.502,-977357700.0,24328.01,19540.484,20323.68,16993.215,18489.0,88.51406,89.52584,91.54941,100.0,16.0,84.0,21348.018,20527.73,18061.887,21401.988,20539.205,18785.703,22788.91
812,812,BTC_USDT,2023-01-21,22451.94,23342.93,22661.48,22788.91,6435948.0,1372.2802,970.9377,86.183815,19037.13,14762.424,23311.838,-970921730.0,23515.04,19844.926,21026.365,16993.215,18489.0,89.84788,93.00086,99.30682,100.0,12.0,88.0,21669.92,21012.658,18260.828,21864.295,20948.242,19043.975,22709.09
813,813,BTC_USDT,2023-01-22,22318.63,23075.01,22788.91,22709.09,5258695.0,1435.7584,1063.9019,84.816345,19338.809,14924.024,23753.592,-976180480.0,24575.5,19844.926,21086.465,16993.215,18436.684,91.96801,93.37734,96.19599,96.0,8.0,88.0,21985.04,21398.734,18458.367,22145.893,21268.396,19280.434,22910.76
814,814,BTC_USDT,2023-01-23,22513.71,23170.0,22708.91,22910.76,5357675.0,1485.2177,1148.165,85.444725,19650.582,15152.312,24148.852,-970822780.0,24624.17,19844.926,21884.969,17022.19,18289.996,92.59823,91.41648,89.05299,92.0,4.0,88.0,22429.86,21697.818,18660.918,22400.85,21567.008,19514.648,22635.69
815,815,BTC_USDT,2023-01-24,22469.5,23154.85,22904.12,22635.69,5343210.0,1485.0994,1215.5519,80.54816,19939.69,15454.428,24424.951,-976166020.0,24285.77,19844.926,21884.969,17021.57,18093.809,91.723305,90.37608,87.68165,88.0,4.0,88.0,22743.08,21865.273,18854.379,22479.129,21761.314,19716.006,23059.58
816,816,BTC_USDT,2023-01-25,22339.85,23787.0,22636.66,23059.58,4330258.0,1501.8971,1272.8209,82.23746,20251.244,15808.258,24694.23,-971835710.0,24829.92,20128.775,22107.004,16990.9,17049.559,90.47654,89.63706,87.95811,100.0,4.0,100.0,22820.807,22084.412,19059.05,22672.613,21997.361,19931.72,23003.65
817,817,BTC_USDT,2023-01-26,22860.0,23261.76,23073.63,23003.65,3052406.2,1493.4805,1316.9529,81.23501,20553.69,16227.491,24879.889,-974888130.0,24450.59,20144.309,22107.004,16990.9,16939.379,88.942955,86.81573,82.56127,96.0,4.0,96.0,22863.754,22266.836,19268.955,22782.959,22180.324,20129.91,23075.07
818,818,BTC_USDT,2023-01-27,22537.69,23487.36,23003.65,23075.07,3054512.5,1475.5638,1348.675,81.54438,20860.223,16736.357,24984.086,-971833600.0,24186.0,20168.664,22226.46,16990.9,16939.379,87.46479,85.94158,82.89516,92.0,4.0,92.0,22936.95,22460.994,19484.807,22880.33,22343.006,20319.92,23020.22
819,819,BTC_USDT,2023-01-28,22891.62,23180.23,23073.04,23020.22,2271018.8,1440.3356,1367.0072,80.44743,21154.73,17306.406,25003.055,-974104640.0,23937.95,20199.254,22328.275,16990.9,16939.379,85.07335,82.462746,77.24153,88.0,4.0,88.0,22958.842,22694.352,19697.547,22926.959,22466.135,20494.133,23744.9
820,820,BTC_USDT,2023-01-29,22970.7,23941.36,23013.08,23744.9,3878894.0,1454.1302,1384.4318,83.58862,21483.26,17940.533,25025.986,-970225730.0,23183.52,20300.09,23129.996,17645.36,17245.43,84.71553,85.74227,87.79575,100.0,4.0,100.0,23180.684,22961.883,19935.291,23199.607,22698.639,20703.86,22823.48
821,821,BTC_USDT,2023-01-30,22524.95,23791.22,23744.91,22823.48,3686847.8,1374.8632,1382.5181,68.51629,21752.434,18694.53,24810.338,-973912580.0,23156.4,20313.129,23129.996,17645.36,17245.43,82.710556,79.92665,74.35883,96.0,4.0,92.0,23133.465,22977.135,20144.717,23074.23,22721.336,20840.61,23125.33
822,822,BTC_USDT,2023-01-31,22724.31,23284.16,22823.45,23125.33,2855156.8,1321.1705,1370.2485,70.3993,22011.717,19452.156,24571.28,-971057470.0,23560.63,20313.129,23140.605,17645.36,17245.43,81.820854,79.79363,75.7392,92.0,4.0,92.0,23157.8,23010.777,20361.68,23091.264,22794.79,20988.012,23733.22
823,823,BTC_USDT,2023-02-01,22752.24,23791.48,23125.31,23733.22,3625218.8,1312.5402,1358.7069,73.79806,22255.963,20041.457,24470.467,-967432190.0,23492.07,20422.285,23140.605,17645.36,17245.43,79.753044,79.53886,79.11047,88.0,4.0,88.0,23289.43,23113.19,20596.936,23305.25,22965.414,21165.121,23495.04
824,824,BTC_USDT,2023-02-02,23387.67,24246.92,23726.63,23495.04,4422186.0,1271.8207,1341.3296,70.38783,22434.719,20436.754,24432.684,-971854400.0,23136.03,20580.781,23293.385,17645.36,17245.43,80.684525,82.72108,86.79418,100.0,4.0,100.0,23384.395,23171.617,20824.26,23368.514,23061.709,21315.44,23431.44
825,825,BTC_USDT,2023-02-03,23228.66,23699.0,23495.04,23431.44,3000810.0,1220.3507,1317.1338,69.46477,22558.232,20635.93,24480.535,-974855230.0,23631.74,20677.879,23385.934,17676.268,17245.43,79.5414,76.364265,70.00999,96.0,4.0,96.0,23321.701,23251.193,21043.523,23389.488,23128.934,21451.955,23321.01
826,826,BTC_USDT,2023-02-04,23261.09,23574.01,23427.04,23321.01,2432227.5,1157.309,1285.1688,67.80214,22680.875,20897.562,24464.186,-977287420.0,23466.53,20692.385,23385.934,17684.035,17245.43,73.85401,62.476707,39.722095,92.0,4.0,92.0,23421.207,23277.336,21259.941,23366.662,23163.855,21572.54,22938.16
827,827,BTC_USDT,2023-02-05,22760.21,23426.25,23321.0,22938.16,2830388.0,1064.1877,1240.9727,62.240166,22768.812,21122.111,24415.512,-980117820.0,22352.0,20782.74,23385.934,17696.213,17245.43,61.954292,47.02191,17.157145,88.0,4.0,88.0,23383.773,23270.787,21459.389,23223.828,23122.82,21660.643,22762.12
828,828,BTC_USDT,2023-02-06,22636.55,23150.47,22936.94,22762.12,2901100.8,965.05896,1185.7899,59.81057,22850.244,21383.87,24316.617,-983018940.0,22358.65,21080.115,23385.934,17711.508,17245.43,48.221584,35.166138,9.055241,84.0,4.0,84.0,23189.553,23239.492,21653.312,23069.926,23057.238,21731.707,23251.95
829,829,BTC_USDT,2023-02-07,22743.87,23334.31,22759.06,23251.95,2390316.8,915.4709,1131.7261,64.01928,22978.508,21892.0,24065.016,-980628610.0,22423.38,21478.36,23385.934,17785.945,17361.516,38.656334,33.780956,24.030197,80.0,4.0,80.0,23140.936,23262.664,21857.375,23130.6,23092.64,21829.787,22960.41
830,830,BTC_USDT,2023-02-08,22682.62,23428.11,23251.95,22960.41,2797803.0,842.9304,1073.9669,59.992393,23073.049,22428.053,23718.045,-983426430.0,22405.32,21538.46,23441.734,18230.13,17990.16,33.566597,31.7527,28.124908,76.0,4.0,76.0,23046.73,23184.215,22050.246,23073.87,23068.598,21902.73,21800.44
831,831,BTC_USDT,2023-02-09,21704.14,23006.94,22960.35,21800.44,3877408.8,683.9574,995.965,47.25591,23029.523,22192.857,23866.19,-987303810.0,22199.64,22336.965,22975.531,18857.955,18602.496,30.389322,25.634312,16.12429,72.0,12.0,60.0,22742.615,23081.912,22195.592,22649.393,22838.023,21896.13,21631.84
832,832,BTC_USDT,2023-02-10,21477.95,21932.73,21807.9,21631.84,2704215.5,538.162,904.4044,45.736042,22971.67,21939.318,24004.021,-990008060.0,21702.16,22336.965,22862.434,18912.533,18602.496,22.977156,11.544452,-11.320956,68.0,8.0,60.0,22481.352,22932.562,22318.666,22310.209,22618.719,21879.08,21859.91
833,833,BTC_USDT,2023-02-11,21600.77,21899.97,21622.44,21859.91,2025200.0,435.99554,810.72266,48.16473,22929.21,21792.572,24065.85,-987982850.0,20356.73,22336.965,22588.475,19034.17,18721.275,14.963939,7.7130537,-6.7887173,64.0,4.0,60.0,22300.91,22745.232,22419.053,22160.11,22480.752,21877.844,21784.02
834,834,BTC_USDT,2023-02-12,21634.18,22076.65,21856.69,21784.02,2073202.6,344.92804,717.5637,47.404434,22872.873,21631.31,24114.438,-990056060.0,20161.29,22336.965,22525.98,19141.44,18779.996,9.797567,10.135197,10.810455,60.0,4.0,60.0,22007.324,22574.129,22481.19,22034.746,22354.074,21871.79,21775.69
835,835,BTC_USDT,2023-02-13,21365.4,21885.15,21783.36,21775.69,2807316.0,268.98355,627.8477,47.316143,22829.873,21501.87,24157.877,-992863360.0,20460.09,22456.42,22396.754,19185.191,18816.496,10.292366,13.028848,18.50181,56.0,4.0,56.0,21770.379,22408.555,22508.34,21948.395,22248.914,21865.59,22198.93
836,836,BTC_USDT,2023-02-14,21556.24,22289.72,21770.94,22198.93,3577765.5,240.18028,550.3142,52.18857,22786.842,21435.822,24137.861,-989285570.0,21981.89,22558.234,22396.754,19230.371,18866.246,13.745675,18.07298,26.72759,52.0,4.0,52.0,21850.078,22296.348,22552.7,22031.906,22239.826,21887.096,24328.01
837,837,BTC_USDT,2023-02-15,22048.94,24348.0,22198.94,24328.01,4774934.5,384.71768,517.1949,68.14742,22853.059,21345.295,24360.822,-984510660.0,24101.53,22856.7,22856.7,19932.082,19509.506,26.200068,47.49838,90.09499,100.0,92.0,8.0,22389.312,22435.332,22657.652,22797.273,22619.496,22044.574,23515.04
838,838,BTC_USDT,2023-02-16,23500.1,25230.0,24326.47,23515.04,6396056.5,428.72263,499.50046,59.922573,22875.059,21342.348,24407.768,-990906690.0,24690.97,23297.7,23297.7,20435.645,19813.945,42.28827,61.293446,99.3038,100.0,88.0,12.0,22720.338,22510.623,22737.037,23036.53,22782.322,22139.443,24575.5
839,839,BTC_USDT,2023-02-17,23304.04,25250.0,23513.21,24575.5,5329184.5,542.9089,508.18213,65.73244,22952.822,21250.148,24655.496,-985577540.0,24274.61,23307.7,23307.7,20465.695,19813.945,62.66285,79.196724,112.26447,100.0,84.0,16.0,23278.633,22642.979,22866.664,23549.52,23108.354,22296.607,24624.17
840,840,BTC_USDT,2023-02-18,24433.05,24850.0,24571.58,24624.17,2755287.5,630.0665,532.559,65.97622,22996.785,21173.445,24820.125,-982822270.0,24997.72,23307.7,23307.7,20864.947,19813.945,71.513374,74.04995,79.12311,96.0,80.0,16.0,23848.33,22809.355,22985.15,23907.736,23383.957,22446.773,24285.77
841,841,BTC_USDT,2023-02-19,24183.67,25178.74,24619.96,24285.77,3909984.8,664.1773,558.8827,62.639503,23069.9,21164.781,24975.018,-986732220.0,27384.12,23307.7,23307.7,20864.947,19813.945,77.93824,80.56805,85.82766,92.0,76.0,16.0,24265.697,23057.887,23038.979,24033.748,23547.922,22565.418,24829.92
842,842,BTC_USDT,2023-02-20,23848.17,25100.0,24269.33,24829.92,3832025.2,726.74133,592.4544,65.64805,23155.129,21101.025,25209.232,-982900220.0,26905.78,23307.7,23307.7,21117.89,20035.98,79.12307,82.7512,90.00746,88.0,72.0,16.0,24366.08,23377.695,23107.012,24299.139,23781.014,22711.516,24450.59
843,843,BTC_USDT,2023-02-21,24157.9,25259.43,24832.08,24450.59,4173080.0,737.2168,621.40686,61.90559,23190.998,21073.688,25308.307,-987073280.0,27955.25,23312.414,23312.414,21125.656,20035.98,81.50562,81.19762,80.58161,100.0,68.0,32.0,24553.19,23636.764,23165.062,24349.621,23902.754,22823.713,24186.0
844,844,BTC_USDT,2023-02-22,23591.67,24470.34,24458.35,24186.0,3498859.0,715.91583,640.30865,59.36348,23225.545,21067.365,25383.727,-990572160.0,27718.1,23312.414,23407.836,21197.562,20035.98,81.41057,80.2829,78.02755,96.0,64.0,32.0,24475.29,23876.96,23207.57,24295.082,23954.254,22911.604,23937.95
845,845,BTC_USDT,2023-02-23,23619.15,24729.74,24186.01,23937.95,4000948.0,671.281,646.5031,57.000313,23250.871,21071.834,25429.908,-994573120.0,28108.27,23312.414,23654.184,21263.766,20035.98,78.018684,72.57554,61.68924,92.0,60.0,32.0,24338.045,24093.188,23250.979,24176.037,23951.29,22977.818,23183.52
846,846,BTC_USDT,2023-02-24,22872.01,24126.68,23942.81,23183.52,4732079.0,568.4783,630.8982,50.425438,23243.996,21065.02,25422.973,-999305150.0,27250.91,23312.414,24065.719,21715.043,20113.16,71.529236,61.72927,42.12934,88.0,56.0,32.0,24117.596,24191.646,23255.11,23845.197,23811.695,22991.09,23156.4
847,847,BTC_USDT,2023-02-25,22761.01,23212.21,23171.37,23156.4,2451618.0,479.29312,600.57715,50.201275,23254.908,21079.986,25429.832,-1001756800.0,28287.79,23312.414,24010.219,21721.562,20113.16,62.40686,52.91578,33.933617,84.0,52.0,32.0,23782.893,24074.486,23260.201,23615.6,23692.55,23001.754,23560.63
848,848,BTC_USDT,2023-02-26,23069.07,23667.29,23161.37,23560.63,2692949.5,436.203,567.70233,53.518215,23294.834,21128.262,25461.406,-999063870.0,27440.7,23312.414,24010.219,21726.867,20113.16,54.77698,49.685894,39.503716,80.0,48.0,32.0,23604.9,24079.045,23276.387,23597.275,23668.564,23037.81,23492.07
849,849,BTC_USDT,2023-02-27,23128.52,23883.42,23554.44,23492.07,3307946.0,392.00272,532.5624,52.874935,23306.84,21138.691,25474.99,-1002371780.0,27470.19,23312.414,24010.219,21781.445,20113.16,51.38305,51.547478,51.876328,76.0,44.0,32.0,23466.113,23970.701,23292.115,23562.207,23636.475,23067.12,23136.03
850,850,BTC_USDT,2023-02-28,23029.43,23593.5,23494.36,23136.03,2890987.5,324.50348,490.95062,49.544483,23315.621,21151.736,25479.506,-1005262780.0,27968.27,23312.414,24010.219,21937.082,20265.94,49.578846,47.503166,43.351807,72.0,40.0,32.0,23305.73,23821.889,23271.82,23420.148,23545.484,23071.564,23631.74
851,851,BTC_USDT,2023-03-01,23030.84,23985.05,23140.56,23631.74,3031203.5,307.4653,454.25357,53.898422,23407.186,21355.434,25458.94,-1002231550.0,27116.04,23312.414,24010.219,22031.906,20265.94,46.45982,40.328823,28.06683,68.0,36.0,32.0,23395.375,23756.484,23298.762,23490.68,23561.168,23107.705,23466.53
852,852,BTC_USDT,2023-03-02,23207.01,23792.17,23631.73,23466.53,2339079.5,277.43323,418.8895,52.279232,23498.92,21615.742,25382.1,-1004570620.0,27259.81,23312.414,23745.375,22039.16,20265.94,40.0496,32.31681,16.851233,64.0,32.0,32.0,23457.4,23620.146,23310.135,23482.629,23543.96,23130.855,22352.0
853,853,BTC_USDT,2023-03-03,22050.0,23474.48,23468.93,22352.0,6273836.0,161.83385,367.47836,42.913296,23523.525,21715.277,25331.771,-1010844480.0,28350.29,23312.414,23389.871,22084.338,20265.94,32.27073,24.16655,7.958191,60.0,28.0,32.0,23215.674,23410.287,23264.094,23105.752,23327.24,23080.605,22358.65
854,854,BTC_USDT,2023-03-04,22184.44,22406.47,22350.39,22358.65,5289965.5,69.9508,307.97284,42.978943,23552.258,21839.754,25264.76,-1005554500.0,28032.83,23312.414,23088.34,22233.025,20265.94,24.079496,15.755129,-0.89360577,56.0,24.0,32.0,22988.99,23227.553,23226.215,22856.719,23151.133,23034.027,22423.38
855,855,BTC_USDT,2023-03-05,22224.0,22649.97,22360.99,22423.38,1868978.2,2.3291738,246.84412,43.658054,23584.64,21987.111,25182.172,-1003685570.0,28469.67,23312.414,23017.525,22432.148,20265.94,16.713963,10.220209,-2.7672977,52.0,20.0,32.0,22846.46,23076.096,23192.613,22712.273,23018.814,22994.63,22405.32
856,856,BTC_USDT,2023-03-06,22300.0,22592.14,22423.38,22405.32,2329234.5,-52.118,187.0517,43.502377,23594.96,22031.057,25158.865,-1006014780.0,28455.58,23312.414,23017.525,22490.098,20265.94,12.249778,10.773997,7.8224344,48.0,16.0,32.0,22601.176,22998.275,23162.09,22609.955,22907.27,22956.611,22199.64
857,857,BTC_USDT,2023-03-07,21950.0,22559.55,22401.36,22199.64,3768294.8,-110.5896,127.52343,41.679615,23488.543,21850.736,25126.35,-1009783100.0,28171.86,23312.414,22967.525,22656.248,20296.92,10.518704,10.561908,10.6483135,44.0,12.0,32.0,22347.799,22902.6,23137.473,22473.184,22778.61,22907.775,21702.16
858,858,BTC_USDT,2023-03-08,21600.0,22274.96,22199.11,21702.16,5723888.5,-194.82545,63.053654,37.578297,23397.898,21584.715,25211.082,-1015506940.0,27802.75,23312.414,22792.525,22599.7,20296.92,9.702638,7.772009,3.9107513,40.0,8.0,32.0,22217.83,22716.752,23102.14,22216.176,22582.893,22829.992,20356.73
859,859,BTC_USDT,2023-03-09,20080.0,21839.9,21702.17,20356.73,4148560.5,-365.9297,-22.743015,29.20755,23186.96,21023.156,25350.764,-1019655550.0,28164.56,22669.715,22032.525,22462.719,20296.92,8.231678,6.3611164,2.6199937,36.0,100.0,-64.0,21817.447,22403.219,23005.633,21596.361,22178.135,22670.428,20161.29
860,860,BTC_USDT,2023-03-10,19625.03,20448.24,20358.57,20161.29,6702000.0,-511.40637,-120.475685,28.224022,22963.816,20534.68,25392.951,-1026357500.0,28173.02,22442.23,21708.6,22431.473,20296.92,7.200165,7.4673686,8.001777,32.0,100.0,-68.0,21365.027,22105.744,22912.328,21118.004,21811.436,22508.547,20460.09
861,861,BTC_USDT,2023-03-11,19783.71,20664.23,20158.64,20460.09,2909446.8,-595.71985,-215.52452,31.994408,22772.531,20192.113,25352.95,-1023448060.0,28014.35,22442.23,21549.754,22426.588,20296.92,8.864006,12.763535,20.56259,28.0,96.0,-68.0,20975.982,21788.578,22867.65,20898.7,21565.736,22376.389,21981.89
862,862,BTC_USDT,2023-03-12,20272.52,22100.0,20450.45,21981.89,2832453.0,-533.5914,-279.13788,47.20538,22630.13,20210.234,25050.027,-1020615620.0,27909.12,22442.23,21137.5,22477.496,20296.92,16.24456,28.502777,53.01921,24.0,92.0,-68.0,20932.432,21640.115,22879.318,21259.764,21641.4,22350.938,24101.53
863,863,BTC_USDT,2023-03-13,21826.1,24451.16,21984.65,24101.53,6497815.0,-309.74643,-285.2596,60.46847,22612.678,20240.996,24984.357,-1014117820.0,27926.9,22442.23,22038.094,22856.7,20347.46,32.19592,55.321438,101.57249,20.0,88.0,-68.0,21412.307,21815.068,22954.04,22207.018,22088.697,22463.879,24690.97
864,864,BTC_USDT,2023-03-14,23972.11,26336.36,24112.22,24690.97,8255335.0,-83.8185,-244.97137,63.234512,22637.926,20190.252,25085.6,-1005862460.0,28319.67,22980.695,22980.695,23297.7,20788.46,52.640858,74.09836,117.01335,100.0,84.0,16.0,22279.154,22048.3,23050.938,23035.002,22561.838,22607.562,24274.61
865,865,BTC_USDT,2023-03-15,23415.85,25155.22,24679.3,24274.61,4082344.8,60.93176,-183.79076,60.03884,22654.76,20167.248,25142.27,-1009944830.0,29642.3,22980.695,22980.695,23307.7,20798.46,69.53087,79.17281,98.4567,96.0,80.0,16.0,23101.818,22233.424,23134.234,23448.205,22873.25,22715.113,24997.72
866,866,BTC_USDT,2023-03-16,24142.45,25132.75,24268.5,24997.72,3808264.2,231.32979,-100.76664,63.489815,22745.469,20062.79,25428.15,-1006136580.0,30203.37,22980.695,22980.695,23307.7,20798.46,76.07006,74.93901,72.67691,92.0,76.0,16.0,24009.344,22492.664,23227.527,23964.71,23259.518,22862.379,27384.12
867,867,BTC_USDT,2023-03-17,24892.91,27702.0,24995.57,27384.12,6707206.0,552.5643,29.899538,72.06396,22956.855,19597.14,26316.57,-999429380.0,29886.18,23663.516,23663.516,23307.7,20798.46,78.63705,81.799324,88.12387,100.0,72.0,28.0,25089.79,23011.111,23329.398,25104.514,24009.445,23154.104,26905.78
868,868,BTC_USDT,2023-03-18,26600.0,27702.0,27386.7,26905.78,5178629.5,759.7885,175.87733,68.58702,23124.113,19352.95,26895.275,-1004608000.0,30383.74,23663.516,23663.516,23307.7,20860.275,81.83061,88.753494,102.59927,96.0,68.0,28.0,25650.64,23531.473,23442.424,25704.936,24536.05,23396.148,27955.25
869,869,BTC_USDT,2023-03-19,26835.07,28600.0,26907.93,27955.25,4061679.0,997.20355,340.14258,71.80158,23347.271,19027.158,27667.385,-1000546300.0,30469.65,24112.516,24191.855,23312.414,20880.523,87.85345,93.00752,103.31568,100.0,64.0,36.0,26303.496,24291.324,23555.082,26455.041,25157.725,23690.283,27718.1
870,870,BTC_USDT,2023-03-20,27146.09,28600.0,27955.25,27718.1,5088328.0,1152.9304,502.70013,70.05695,23576.375,18857.762,28294.988,-1005634620.0,30298.12,24112.516,24436.26,23360.125,20904.879,90.935005,91.044,91.261986,96.0,60.0,36.0,26992.193,25047.006,23658.213,26876.06,25623.246,23950.143,28108.27
871,871,BTC_USDT,2023-03-21,27344.0,28420.0,27726.95,28108.27,4111102.2,1292.9244,660.745,71.29282,23800.201,18684.352,28916.053,-1001523520.0,30304.37,24112.516,25213.05,23483.3,20935.469,92.18507,92.50367,93.14088,92.0,56.0,36.0,27614.303,25811.824,23785.629,27286.797,26075.068,24218.408,27250.91
872,872,BTC_USDT,2023-03-22,26648.0,28800.0,28100.37,27250.91,4565485.0,1319.4789,792.49176,64.949104,23989.42,18661.389,29317.453,-1006089020.0,29427.34,24212.516,26107.926,23689.066,20959.125,90.93933,89.27033,85.932335,100.0,52.0,48.0,27587.662,26338.727,23866.328,27274.834,26288.86,24414.055,28287.79
873,873,BTC_USDT,2023-03-23,27118.91,28724.99,27247.1,28287.79,2858115.5,1407.9608,915.5856,68.58931,24286.21,18701.002,29871.418,-1003230910.0,30383.04,24212.516,26107.926,23661.316,20972.164,90.81962,90.684845,90.4153,96.0,48.0,48.0,27864.064,26757.352,23994.236,27612.486,26652.3,24663.973,27440.7
874,874,BTC_USDT,2023-03-24,27012.53,28364.71,28290.72,27440.7,3393323.8,1393.665,1011.2015,62.84687,24540.312,18867.275,30213.35,-1006624190.0,28782.58,24212.516,26471.225,23661.316,20972.164,89.14699,87.485794,84.1634,92.0,44.0,48.0,27761.154,27032.324,24102.727,27555.225,26795.646,24843.115,27470.19
875,875,BTC_USDT,2023-03-25,27168.79,27768.22,27440.71,27470.19,1559023.6,1368.9349,1082.7482,62.963123,24792.652,19069.96,30515.344,-1005065220.0,28240.45,24212.516,26846.455,23661.316,21081.32,88.69541,87.91561,86.356,88.0,40.0,48.0,27711.572,27351.883,24220.467,27526.879,26918.29,25012.605,27968.27
876,876,BTC_USDT,2023-03-26,27419.02,28163.21,27455.24,27968.27,1761298.6,1373.6919,1140.9369,64.95753,25070.8,19298.732,30842.87,-1003303870.0,27265.56,24212.516,27700.0,23661.316,21087.035,87.06749,85.80106,83.26822,84.0,36.0,48.0,27683.572,27648.938,24379.959,27674.01,27109.195,25203.293,27116.04
877,877,BTC_USDT,2023-03-27,26534.93,28018.37,27968.27,27116.04,2463170.0,1293.7802,1171.5056,59.093933,25316.621,19636.572,30996.668,-1005767040.0,27815.64,24212.516,27667.465,23661.316,21184.135,84.705894,80.401,71.791214,80.0,32.0,48.0,27656.598,27622.129,24511.947,27488.02,27110.44,25326.695,27259.81
878,878,BTC_USDT,2023-03-28,26666.66,27496.84,27123.98,27259.81,3574055.0,1227.8962,1182.7837,59.753952,25594.502,20108.484,31080.521,-1002193020.0,27593.32,24212.516,27667.465,23528.895,21198.64,80.75529,76.063805,66.68084,76.0,28.0,48.0,27451.002,27657.533,24635.252,27411.95,27137.598,25451.412,28350.29
879,879,BTC_USDT,2023-03-29,27257.14,28622.44,27267.64,28350.29,2329165.8,1249.2744,1196.0818,64.44052,25994.18,20945.473,31042.889,-999863870.0,27511.41,24212.516,27667.465,23351.143,21288.996,77.76185,76.82074,74.93853,72.0,24.0,48.0,27632.92,27697.037,24797.193,27724.729,27358.088,25638.438,28032.83
880,880,BTC_USDT,2023-03-30,27700.0,29169.99,28342.85,28032.83,3662349.5,1226.4625,1202.158,62.170795,26387.758,22040.742,30734.773,-1003526210.0,28299.91,24397.51,27852.46,23200.377,21586.371,77.089424,78.38373,80.972336,100.0,20.0,80.0,27745.447,27728.51,24960.42,27827.43,27480.768,25792.914,28469.67
881,881,BTC_USDT,2023-03-31,27536.84,28649.01,28022.38,28469.67,2549140.8,1229.4608,1207.6185,64.04736,26788.236,23310.533,30265.941,-1000977020.0,28419.76,24397.51,27852.46,23164.97,21984.615,78.08817,79.06006,81.003815,96.0,16.0,80.0,27845.729,27764.65,25121.684,28041.51,27660.568,25965.607,28455.58
882,882,BTC_USDT,2023-04-01,28253.0,28795.0,28469.64,28455.58,1311730.5,1216.675,1209.4298,63.93719,27111.922,24353.09,29870.754,-1002288770.0,29474.99,24397.51,27852.46,23164.97,22044.715,76.895035,73.241325,65.9339,92.0,12.0,80.0,28113.637,27885.117,25287.986,28179.533,27805.115,26126.252,28171.86
883,883,BTC_USDT,2023-04-02,27855.88,28518.21,28455.58,28171.86,1180239.8,1170.1594,1201.5757,61.637997,27315.438,24895.174,29735.703,-1003468990.0,29312.99,24397.51,27852.46,23139.97,22843.219,73.926285,69.47747,60.57985,88.0,8.0,80.0,28296.045,27873.523,25481.98,28176.975,27871.797,26258.227,27802.75
884,884,BTC_USDT,2023-04-03,27234.02,28490.0,28173.04,27802.75,4126064.5,1090.9358,1179.4478,58.681534,27471.027,25366.086,29575.969,-1007595070.0,29227.56,24397.51,27852.46,23052.47,22843.219,67.91992,61.04098,47.283092,84.0,4.0,80.0,28186.537,27909.729,25663.451,28052.234,27859.242,26357.873,28164.56
